PaperID|Title|Authors|Venue|Year
539087f320f70186a0d6f7af|On two-dimensional indexability and optimal range search indexing|Lars Arge, Vasilis Samoladas, Jeffrey Scott Vitter|PODS '99 Proceedings of the eighteenth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems|1999
539087f320f70186a0d6f79d|Rewriting aggregate queries using views|Sara Cohen, Werner Nutt, Alexander Serebrenik|PODS '99 Proceedings of the eighteenth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems|1999
539087f320f70186a0d6f7aa|Workflow, transactions and datalog|Anthony J. Bonner|PODS '99 Proceedings of the eighteenth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems|1999
539087f320f70186a0d6f794|Consistent query answers in inconsistent databases|Marcelo Arenas, Leopoldo Bertossi, Jan Chomicki|PODS '99 Proceedings of the eighteenth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems|1999
539087f320f70186a0d6f7a7|On indexing mobile objects|George Kollios, Dimitrios Gunopulos, Vassilis J. Tsotras|PODS '99 Proceedings of the eighteenth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems|1999
539087f320f70186a0d6f7ac|Concurrency control and recovery in transactional process management|Heiko Schuldt, Gustavo Alonso, Hans-Jörg Schek|PODS '99 Proceedings of the eighteenth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems|1999
539087f320f70186a0d6f7a5|Fast time-series searching with scaling and shifting|Kelvin Kam Wing Chu, Man Hon Wong|PODS '99 Proceedings of the eighteenth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems|1999
539087f320f70186a0d6f7a8|Using LDAP directory caches|Sophie Cluet, Olga Kapitskaia, Divesh Srivastava|PODS '99 Proceedings of the eighteenth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems|1999
539087f320f70186a0d6f792|Processing and optimization of multiway spatial joins using R-trees|Dimitris Papadias, Nikos Mamoulis, Yannis Theodoridis|PODS '99 Proceedings of the eighteenth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems|1999
558f35d70cf222bc17bc1b86|ACM SIGMOD Record|Susan Davidson, Christos Faloutsos|ACM SIGMOD Record|1999
539087f320f70186a0d6f79e|On the complexity of the view-selection problem|Howard Karloff, Milena Mihail|PODS '99 Proceedings of the eighteenth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems|1999
539087f320f70186a0d6f797|Open problems in electronic commerce|J. D. Tygar|PODS '99 Proceedings of the eighteenth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems|1999
539087f320f70186a0d6f78f|Tracking join and self-join sizes in limited storage|Noga Alon, Phillip B. Gibbons, Yossi Matias, Mario Szegedy|PODS '99 Proceedings of the eighteenth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems|1999
539087f320f70186a0d6f793|Interaction between path and type constraints|Peter Buneman, Wenfie Fan, Scott Weinstein|PODS '99 Proceedings of the eighteenth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems|1999
539087f320f70186a0d6f861|Logical logging to extend recovery to new domains|David Lomet, Mark Tuttle|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f85d|Efficient concurrency control in multidimensional access methods|Kaushik Chakrabarti, Sharad Mehrotra|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f864|Belief reasoning in MLS deductive databases|Hasan M. Jamil|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f85e|Snakes and sandwiches: optimal clustering strategies for a data warehouse|H. V. Jagadish, Laks V. S. Lakshmanan, Divesh Srivastava|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f85b|Integration of spatial join algorithms for processing multiple inputs|Nikos Mamoulis, Dimitris Papadias|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f866|Querying network directories|H. V. Jagadish, Laks V. S. Lakshmanan, Tova Milo, Divesh Srivastava, Dimitra Vista|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f863|Update propagation protocols for replicated databates|Yuri Breitbart, Raghavan Komondoor, Rajeev Rastogi, S. Seshadri, Avi Silberschatz|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f86f|A comparison of selectivity estimators for range queries on metric attributes|Björn Blohsfeld, Dieter Korus, Bernhard Seeger|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f86e|Query optimization for selections using bitmaps|Ming-Chuan Wu|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f868|Optimization of constrained frequent set queries with 2-variable constraints|Laks V. S. Lakshmanan, Raymond Ng, Jiawei Han, Alex Pang|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f869|BOAT—optimistic decision tree construction|Johannes Gehrke, Venkatesh Ganti, Raghu Ramakrishnan, Wei-Yin Loh|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f876|Query processing techniques for arrays|Arunprasad P. Marathe, Kenneth Salem|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f878|Client-site query extensions|Tobias Mayr, Praveen Seshadri|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f862|Efficient concurrency control for broadcast environments|Jayavel Shanmugasundaram, Arvind Nithrakashyap, Rajendran Sivasankaran, Krithi Ramamritham|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f867|Online association rule mining|Christian Hidber|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f870|Random sampling techniques for space efficient online computation of order statistics of large datasets|Gurmeet Singh Manku, Sridhar Rajagopalan, Bruce G. Lindsay|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f86c|Multi-dimensional selectivity estimation using compressed histogram information|Ju-Hong Lee, Deok-Hwan Kim, Chin-Wan Chung|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f860|Fast algorithms for projected clustering|Charu C. Aggarwal, Joel L. Wolf, Philip S. Yu, Cecilia Procopiuc, Jong Soo Park|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f877|Mind your vocabulary: query mapping across heterogeneous information sources|Chen-Chuan K. Chang, Héctor García-Molina|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f87a|DynaMat: a dynamic view management system for data warehouses|Yannis Kotidis, Nick Roussopoulos|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f887|Data management issues in electronic commerce|M. Tamer Özsu|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f888|Petabyte databases|Dirk Düllmann|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f880|Computing capabilities of mediators|Ramana Yerneni, Chen Li, Hector Garcia-Molina, Jeffrey Ullman|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f86d|An efficient bitmap encoding scheme for selection queries|Chee-Yong Chan, Yannis E. Ioannidis|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f889|A database perspective on Lotus Domino/Notes|C. Mohan|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f88a|Hypertext databases and data mining|Soumen Chakrabarti|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f865|A multimedia presentation algebra|S. Adali, M. L. Sapino, V. S. Subrahmanian|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f871|On random sampling over joins|Surajit Chaudhuri, Rajeev Motwani, Vivek Narasayya|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f873|Ripple joins for online aggregation|Peter J. Haas, Joseph M. Hellerstein|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f883|Automatic discovery of language models for text databases|Jamie Callan, Margaret Connell, Aiqun Du|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f88f|Implementing the spirit of SQL-99|Paul Brown|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f88d|O-O, what's happening to DB2?|M. Carey, D. Chamberlin, D. Doole, S. Rielau, N. Mattos, S. Narayanan, B. Vance, R. Swagerman|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f872|Join synopses for approximate query answering|Swarup Acharya, Phillip B. Gibbons, Viswanath Poosala, Sridhar Ramaswamy|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f86b|Approximate computation of multidimensional aggregates of sparse data using wavelets|Jeffrey Scott Vitter, Min Wang|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f882|Record-boundary discovery in Web documents|D. W. Embley, Y. Jiang, Y.-K. Ng|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f893|EMC information sharing: direct access to MVS data from UNIX and NT|Walt Kohler|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f892|Indexing medium-dimensionality data in Oracle|K. V. Ravi Kanth, Siva Ravada, Jayant Sharma, Jay Banerjee|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f881|Query rewriting for semistructured data|Yannis Papakonstantinou, Vasilis Vassalos|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f895|Merge replication in Microsoft's SQL server 7.0|Brad Hammond|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f897|Microsoft site server (commerce ed.): Talk-slides available at the conference|Bassel Ojjeh|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f898|E-commerce database issues and experience: (talk-slides available at at the conference)|Anand Rajaraman|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f894|Daytona and the fourth-generation language Cymbal|Rick Greer|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f896|In-memory data management for consumer transactions the timesten approach|CORPORATE TimesTen Team|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f89a|Versions and workspaces in Microsoft repository|Thomas Bergstraesser, Philip A. Bernstein, Shankar Pal, David Shutt|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f89c|The need for distributed asynchronous transactions|Lyman Do, Prabhu Ram, Pamela Drew|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f85f|OPTICS: ordering points to identify the clustering structure|Mihael Ankerst, Markus M. Breunig, Hans-Peter Kriegel, Jörg Sander|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f87f|Storing semistructured data with STORED|Alin Deutsch, Mary Fernandez, Dan Suciu|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f959|Data integration and warehousing in Telecom Italia|Stefano M. Trisolini, Maurizio Lenzerini, Daniele Nardi|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f958|Improving OLTP data quality using data warehouse mechanisms|Matthias Jarke, Christoph Quix, Guido Blees, Dirk Lehmann, Gunter Michalk, Stefan Stierl|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f95d|Database patchwork on the Internet|Reinhard Braumandl, Alfons Kemper, Donald Kossmann|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f95a|An XJML-based wrapper generator for Web information extraction|Ling Liu, Wei Han, David Buttler, Calton Pu, Wei Tang|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f960|Nodose version 2.0|Brad Adelberg, Matthew Denny|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f961|Phoenix: making applications robust|Roger Barga, David B. Lomet|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f95e|Evolvable view environment (EVE): non-equivalent view maintenance under schema changes|E. A. Rundensteiner, A. Koeller, X. Zhang, A. J. Lee, A. Nica, A. Van Wyk, Y. Lee|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f95f|Exploratory mining via constrained frequent set queries|Raymond Ng, Laks V. S. Lakshmanan, Jiawei Han, Teresa Mah|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f95b|DBIS-toolkit: adaptable middleware for large scale data delivery|Mehmet Altinel, Demet Aksoy, Thomas Baby, Michael Franklin, William Shapiro, Stan Zdonik|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f962|PowerBookmarks: a system for personalizable Web information organization, sharing, and management|Wen-Syan Li, Quoc Vu, Edward Chang, Divyakant Agrawal, Kyoji Hirata, Sougata Mukherjea, Yi-Leh Wu, Corey Bufi, Chen-Chuan Kevin Chang, Yoshinori Hara, Reiko Ito, Yutaka Kimura, Kezuyuki Shimazu, Yukiyoshi Saito|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f966|The CCUBE constraint object-oriented database system|Alexander Brodsky, Victor E. Segal, Jia Chen, Paval A. Exarkhopoulo|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f969|The Jungle database search engine|Michael Böhlen, Linas Bukauskas, Curtis Dyreson|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f964|TAM: a system for dynamic transactional activity management|Tong Zhou, Ling Liu, Calton Pu|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f967|The Cornell Jaguar project: adding mobility to PREDATOR|Phillippe Bonnet, Kyle Buza, Zhiyuan Chan, Victor Cheng, Randolph Chung, Takako Hickey, Ryan Kennedy, Daniel Mahashin, Tobias Mayr, Ivan Oprencak, Praveen Seshadri, Hubert Siu|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f963|SERF: ODMG-based generic re-structuring facility|E. A. Rundensteiner, K. Claypool, M. Li, L. Chen, Z. Zhang, C. Natarajan, J. Jin, S. De Lima, S. Weiner|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f95c|DOMINO: databases fOr MovINg Objects tracking|Ouri Wolfson, Prasad Sistla, Bo Xu, Jutai Zhou, Sam Chamberlain|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f965|The Aqua approximate query answering system|Swarup Acharya, Phillip B. Gibbons, Viswanath Poosala, Sridhar Ramaswamy|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f96b|A user-centered interface for querying distributed multimedia databases|Isabel F. Cruz, Kimberly M. James|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f879|Bottom-up computation of sparse and Iceberg CUBE|Kevin Beyer, Raghu Ramakrishnan|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f96d|XML-based information mediation with MIX|Chaitan Baru, Amarnath Gupta, Bertram Ludäscher, Richard Marciano, Yannis Papakonstantinou, Pavel Velikhov, Vincent Chu|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f891|DataBlitz storage manager: main-memory database performance for critical applications|J. Baulier, P. Bohannon, S. Gogate, C. Gupta, S. Haldar|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f874|An adaptive query execution system for data integration|Zachary G. Ives, Daniela Florescu, Marc Friedman, Alon Levy, Daniel S. Weld|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f85c|Selectivity estimation in spatial databases|Swarup Acharya, Viswanath Poosala, Sridhar Ramaswamy|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f884|A layered architecture for querying dynamic Web content|Hasan Davulcu, Juliana Freire, Michael Kifer, I. V. Ramakrishnan|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f88e|Bringing object-relational technology to the mainstream|Vishu Krishnamurthy, Sandeepan Banerjee, Anil Nori|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f88b|Clustering methods for large databases: from the past to the future|Alexander Hinneburg, Daniel A. Keim|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f88c|Managing Web data|Dan Suciu|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f87c|WALRUS: a similarity retrieval algorithm for image databases|Apostol Natsev, Rajeev Rastogi, Kyuseok Shim|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f886|Of crawlers, portals, mice, and men: is there more to mining the Web?|Minos N. Garofalakis, Sridhar Ramaswamy, Rajeev Rastogi, Kyuseok Shim|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f885|“Honey, I shrunk the database”: footprint, mobility, and beyond|Praveen Seshadri|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f875|Query optimization in the presence of limited access patterns|Daniela Florescu, Alon Levy, Ioana Manolescu, Dan Suciu|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f87d|A new method for similarity indexing of market basket data|Charu C. Aggarwal, Joel L. Wolf, Philip S. Yu|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f87e|Efficient geometry-based similarity search of 3D spatial databases|Daniel A. Keim|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f87b|Shrinking the warehouse update Window|Wilburt Juan Labio, Ramana Yerneni, Hector Garcia-Molina|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f86a|Self-tuning histograms: building histograms without looking at data|Ashraf Aboulnaga, Surajit Chaudhuri|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f96c|World Wide Database—integrating the Web, CORBA and databases|Athman Bouguettaya, Boualem Benatallah, Lily Hendra, James Beard, Kevin Smith, Mourad Quzzani|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f96a|The WASA2 object-oriented workflow management system|Gottfried Vossen, Mathias Weske|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6f968|The active MultiSync controller of the cubetree storage organization|Nick Roussopoulos, Yannis Kotidis, Yannis Sismanis|SIGMOD '99 Proceedings of the 1999 ACM SIGMOD international conference on Management of data|1999
539087f320f70186a0d6fde8|Safe locking policies for dynamic databases|Vinay K. Chaudhri, Vassos Hadzilacos|Journal of Computer and System Sciences - Fourteenth ACM SIGACT-SIGMOD-SIGART symposium on principles of database systems|1998
539087f320f70186a0d6fdeb|Arity bounds in first-order incremental evaluation and definition of polynomial time database queries|Guozhu Dong, Jianwen Su|Journal of Computer and System Sciences - Fourteenth ACM SIGACT-SIGMOD-SIGART symposium on principles of database systems|1998
539087f320f70186a0d6fde9|Algebras for querying text regions: expressive power and optimization|Mariano P. Consens, Tova Milo|Journal of Computer and System Sciences - Fourteenth ACM SIGACT-SIGMOD-SIGART symposium on principles of database systems|1998
539087f320f70186a0d6fdef|Semantics and expressiveness issues in active databases|Philippe Picouet, Victor Vianu|Journal of Computer and System Sciences - Fourteenth ACM SIGACT-SIGMOD-SIGART symposium on principles of database systems|1998
539087f320f70186a0d6fdf0|Learning with refutation|Sanjay Jain|Journal of Computer and System Sciences - Fourteenth ACM SIGACT-SIGMOD-SIGART symposium on principles of database systems|1998
539087f320f70186a0d6fdf4|A three-party communication problem|Leonard J. Schulman|Journal of Computer and System Sciences - Fourteenth ACM SIGACT-SIGMOD-SIGART symposium on principles of database systems|1998
539087f320f70186a0d6fdf2|Approximating hyper-rectangles: learning and pseudorandom sets|Peter Auer, Philip M. Long, Aravind Srinivasan|Journal of Computer and System Sciences - Fourteenth ACM SIGACT-SIGMOD-SIGART symposium on principles of database systems|1998
558f3ada0cf2e66758051f0b|ACM SIGMOD Record|Michael Franklin|ACM SIGMOD Record|1998
539087f320f70186a0d6fe10|A workflow-based electronic marketplace on the Web|Asuman Dogac, Ilker Durusoy, Sena Arpinar, Nesime Tatbul, Pinar Koksal, Ibrahim Cingil, Nazife Dimililer|ACM SIGMOD Record|1998
539087f320f70186a0d6fe09|Component-based e-commerce: assessment of current practices and future directions|Martin Bichler, Arie Segev, J. Leon Zhao|ACM SIGMOD Record|1998
539087f320f70186a0d6fe18|Design and implementation of RMP: a virtual electronic market place|Susanne Boll, Wolfgang Klas, Bernard Battaglin|ACM SIGMOD Record|1998
539087f320f70186a0d6fe12|ADEPT: an agent-based approach to business process management|N. R. Jennings, T. J. Norman, P. Faratin|ACM SIGMOD Record|1998
539087f320f70186a0d6fe20|An anonymous electronic commerce scheme with an off-line authority and untrusted agents|Josep Domingo-Ferrer, Jordi Herrera-Joancomartí|ACM SIGMOD Record|1998
539087f320f70186a0d6fe21|Electronic market: the roadmap for university libraries and members to survive in the information jungle|Michael Christoffel, Sebastian Pulkowski, Bethina Schmitt, Peter C. Lockemann|ACM SIGMOD Record|1998
539087f320f70186a0d6fe26|The middleware muddle|David Ritter|ACM SIGMOD Record|1998
539087f320f70186a0d6fe29|SQLJ Part 0, now known as SQL/OLB (Object-Language Bindings)|Andrew Eisenberg, Jim Melton|ACM SIGMOD Record|1998
539087f320f70186a0d6fe1d|Discovering Internet marketing intelligence through online analytical web usage mining|Alex G. Büchner, Maurice D. Mulvenna|ACM SIGMOD Record|1998
539087f320f70186a0d6fe24|The Asilomar report on database research|Phil Bernstein, Michael Brodie, Stefano Ceri, David DeWitt, Mike Franklin, Hector Garcia-Molina, Jim Gray, Jerry Held, Joe Hellerstein, H. V. Jagadish, Michael Lesk, Dave Maier, Jeff Naughton, Hamid Pirahesh, Mike Stonebraker, Jeff Ullman|ACM SIGMOD Record|1998
539087f320f70186a0d6fe14|A componentized architecture for dynamic electronic markets|Benny Reich, Israel Ben-Shaul|ACM SIGMOD Record|1998
539087f320f70186a0d6fe0a|Building database-driven electronic catalogs|Sherif Danish|ACM SIGMOD Record|1998
539087f320f70186a0d6fe0c|XML and electronic commerce: enabling the network economy|Bart Meltzer, Robert Glushko|ACM SIGMOD Record|1998
539087f320f70186a0d6fdf3|Achilles and the tortoise climbing up the arithmetical hierarchy|Eugene Asarin, Oded Maler|Journal of Computer and System Sciences - Fourteenth ACM SIGACT-SIGMOD-SIGART symposium on principles of database systems|1998
539087f320f70186a0d6fdf1|Characterizing multiterminal flow networks and computing flows in networks of small treewidth|Torben Hagerup, Jyrki Katajainen, Naomi Nishimura, Prabhakar Ragde|Journal of Computer and System Sciences - Fourteenth ACM SIGACT-SIGMOD-SIGART symposium on principles of database systems|1998
539087f320f70186a0d6fded|Increasing the resilience of distributed and replicated database systems|Idit Keidar, Danny Dolev|Journal of Computer and System Sciences - Fourteenth ACM SIGACT-SIGMOD-SIGART symposium on principles of database systems|1998
539087f320f70186a0d6fde5|Sequences, datalog, transducers|Anthony Bonner, Giansalvatore Mecca|Journal of Computer and System Sciences - Fourteenth ACM SIGACT-SIGMOD-SIGART symposium on principles of database systems|1998
558e0cb90cf2c779a6476c0b|ACM SIGMOD Record|Won Kim|ACM SIGMOD Record|1999
539087f320f70186a0d709fa|Semantic interoperability in global information systems|A. M. Ouksel, A. Sheth|ACM SIGMOD Record|1999
539087f320f70186a0d70a0f|Semantic and pedagogic interoperability mechanisms in the ARIADNE educational repository|E. Forte, F. Haenni, K. Warkentyne, E. Duval, K. Cardinaels, E. Vervaet, K. Hendrikx, M. Wentland Forte, F. Simillion|ACM SIGMOD Record|1999
539087f320f70186a0d70a17|Unpacking the semantics of source and usage to perform semantic reconciliation in large-scale information systems|Ken Smith, Leo Obrst|ACM SIGMOD Record|1999
539087f320f70186a0d70a1c|Semantic video indexing: approach and issues|Arun Hampapur|ACM SIGMOD Record|1999
539087f320f70186a0d70a28|Dynamic service matchmaking among agents in open information environments|Katia Sycara, Matthias Klusch, Seth Widoff, Jianguo Lu|ACM SIGMOD Record|1999
539087f320f70186a0d70a2a|Semantic integration of semistructured and structured data sources|S. Bergamaschi, S. Castano, M. Vincini|ACM SIGMOD Record|1999
539087f320f70186a0d70a1f|Contextualizing the information space in federated digital libraries|M. P. Papazoglou, J. Hoppenbrouwers|ACM SIGMOD Record|1999
539087f320f70186a0d70aca|Semantic interoperability in information services: experiencing with CoopWARE|Avigdor Gal|ACM SIGMOD Record|1999
539087f320f70186a0d70acb|Report on the 13th Brazilian symposium on database systems (SBBD'98)|Mario A. Nascimento, Claudia Bauzer Medeiros|ACM SIGMOD Record|1999
539087f320f70186a0d70ac9|Agent-based semantic interoperability in infosleuth|Jerry Fowler, Brad Perry, Marian Nodine, Bruce Bargmeyer|ACM SIGMOD Record|1999
539087f320f70186a0d70acc|Efficient materialization and use of views in data warehouses|Márcio Farias de Souza, Marcus Costa Sampaio|ACM SIGMOD Record|1999
539087f320f70186a0d70ad0|Video anywhere: a system for searching and managing distributed heterogeneous video assets|Amit Sheth, Clemens Bertram, Kshitij Shah|ACM SIGMOD Record|1999
539087f320f70186a0d709fd|Semantic integration of environmental models for application to global information systems and decision-making|D. Scott Mackay|ACM SIGMOD Record|1999
539087f320f70186a0d70ad4|NSF workshop on industrial/academic cooperation in database systems|Mike Carey, Len Seligman|ACM SIGMOD Record|1999
539087f320f70186a0d70acd|Design principles for data-intensive Web sites|Stefano Ceri, Piero Fraternali, Stefano Paraboschi|ACM SIGMOD Record|1999
